Date,ADM,BC,ENV,NAV,SXC,FBHS,ACRE,ABBV,SXCP,BRSS,TR,SPA,CAT,DE,ABT,EXC,MSI,DOV,BAX,SCL,AJG,MCD,AXE,CNA,FSS,GWW,AIR,ITW,ODC,ORI,TDS,RLI,USM,IEX,VTR,KMPR,HMN,ELS,GGP,ATR,TWI,USG,ALL,EQR,FR,NCI,TEN,JLL,INGR,PKG,THS,ACCO,CF,UAL,DFS,JBT,H,Index
2017-01-18,0.00405415013707495,-0.00014882214558058996,0.011897448974617501,-0.00860600027912045,0.0127027775747261,0.00379178725458002,-0.001763754,-0.00499687337972903,-0.001763754,0.0045653237616202795,0.013881677354641901,-0.002241776411698475,0.00390047725565052,0.006861907954283711,-0.00518681498900735,-0.00650182453640485,0.0096322340545735,0.0010502804657003902,0.0036102785383842,-0.002644585677932292,0.00508426973871207,-0.002089627028486967,0.0179940923703394,0.0117233242494545,0.0052203513336858695,0.014565014804669402,0.012208953092762001,0.0050755553533813995,-0.0336257893937149,0.007709946076341631,-0.0180104304450073,0.0160383838815174,0.006384742970534319,-0.00010572891873055997,0.0012993193817815798,0.00741059292382812,0.00179069401971316,-0.00449904630616987,0.00505534239388323,0.00014525913908398002,0.011736761371561101,0.0045453380448303195,0.00730866525597191,0.00012658833335406003,0.00472742185271597,-0.00697421742328191,0.008985664288469301,-0.0136429522531547,-0.0128161073076048,0.0097922809076986,0.0224397793067179,0.0022523254742405395,-0.0190942403274097,0.00176217692247844,0.00481706258184528,0.0059882021164081095,-0.00010781740960412998,0.001763754
2017-01-19,-0.0064018102571200995,-0.012872185020132099,-0.009867759814841798,-0.0101695716589522,-0.0231286542698574,0.013922431112842599,-0.010049878081662598,-0.00093168152718067,-0.0066207912027669005,-0.0089692747428846,-0.014362448288483598,0.0170000852808523,0.004145014346687049,0.0015188584361392299,-0.00522278009204388,0.004449503452161252,0.00618127228470326,0.00169604523351222,-0.0006669316649270101,-0.0146526912435722,-0.0013028582766485197,-0.0007097864731979396,-0.022015708892030698,-0.005584985411150461,-0.0071094645395708,0.00181053830554515,0.012535076195018289,0.00126418269017518,-0.00544861836580753,-0.0010830656833779803,0.00799083204718113,-0.00496783705650091,0.01214092464895725,0.0050438615285027,-0.0111769441723657,-0.0134361250534487,-0.00465509707329988,0.0007294740785080199,-0.015115817470831898,-0.0065975286274980996,0.0007548402786421802,-0.0009186797983777497,-0.0004163737617266204,-0.005824608190340999,-0.006064638888819219,0.00119194628448963,-0.0017831296868455401,-0.009595280906541302,0.00496644510665715,-0.0067761013492775,-0.012545531077666299,-0.016390669552965198,0.00144349790887713,0.003879554903943017,-0.00150722211448669,0.003017577880637646,0.01040585392864227,-0.00360933
2017-01-20,0.00180234422737598,-0.00664487888274849,0.006196719015183451,-0.032705977206883396,-0.0601427309418297,0.006659320907833601,-0.01065484259447217,-0.00711332645436883,-0.080885564556179,-0.00177379185037822,0.00316976278850675,0.009375606084408801,0.0094845820015097,0.0130116607790613,-0.0018810969747802598,-0.00168746208941698,0.0027418042329871604,0.006474027762355799,-0.010667025690732,-0.0005438473278856298,-0.00013850337995349998,-0.002711398349442929,0.00368965964594722,-0.00727338494902611,-0.008464969342408181,0.0060534946417236295,-0.0067887305019623,-0.00036711629649757976,0.0179622959142351,0.00396746571937442,-0.003030606833585948,-0.00625001836737752,-0.012493519691584111,0.0009313289804184404,0.00642178056591988,0.009350560026409601,0.00377665402198076,0.0081866135617518,0.011250161918046502,-0.0183531768823242,-0.014816556704995598,0.0197268821095848,0.0009453169798278802,0.00234811043197155,0.004955141225996019,-0.0017507162381163199,-0.00999272765761375,-0.00726072664542258,-0.00017745827494322977,1.5355533155199993e-05,-0.011372752135453221,-0.01152948161756754,0.0570989534055614,0.0131158645992899,-0.00050908571278811,-0.0205360721999979,-0.01011682778766513,0.003366185
2017-01-23,0.0022429405440783797,0.00725879125150132,-1.6343772018069958e-05,-0.0232185653798075,0.015311448144188401,0.00647999114209998,0.00415854040386367,-0.00041707557773006023,0.0138944957949429,0.0122290041841774,9.271503279196982e-05,-0.0084935089029164,0.00142128184290814,0.006250176353773359,-0.0002757878895641602,-0.011276403201350699,0.0036614455244711338,-0.0042701277337760905,-0.00185240687949371,-0.00549719831121874,0.0007976011917202499,-0.0045077369935603104,0.0058747914232521094,0.00514162169622469,-0.0082003816418142,9.341562019872995e-05,-0.004802830742278811,0.00519537297861862,-0.0050665486991198095,0.00477020885648418,-0.0009999154057146304,0.00030832575487183987,0.0020160995851478277,-0.00597791535926771,0.003174710939333096,-0.0087254473395438,-0.00322008760792923,0.022132638151219398,0.027900205234458898,0.0139965771310239,-0.0069623764060230305,0.0037160932630508,-0.00254200374854517,-0.0026760857939512705,0.007713378647735599,0.0067223517768292395,0.0019321122168770729,-0.00272346496728969,0.00809376757445025,0.0291862853415518,-0.007296183837184429,0.015035804601779501,0.033391810262969,-0.0304039928518028,-0.0104153097994418,0.00690692687260199,0.0039758916324212,-0.002690078
2017-01-24,-0.007682843064707339,0.0058058469548778,-0.005207606987845719,0.025574386771019003,0.014528392533953702,0.013931671808655701,3.363955691028028e-05,-0.01279809260815811,0.0349867052391128,0.0154827262267427,-5.4125488553759434e-05,0.017469399328525502,0.012279401253159499,-0.00143015598953199,-0.007308190444768041,-0.01138035422265959,0.0166037741109686,0.0194326664313631,-0.01025863112956715,0.018200042377408,0.00272627798765469,-0.00928322882466447,0.0162926397278862,0.013000125716622301,0.0173992427989798,0.0066966327831106,0.0113656154826241,0.0176998234346466,0.0346261604681568,0.0058900385156231,-0.00858479021192026,0.0104886635199146,-0.013309129328284978,0.0132473117664413,-0.005595684040621489,0.0165301474735098,0.013649544398482299,-0.0024301389239771397,-0.0210064168095632,0.0084803716272073,0.0294978252604561,0.029991649742420197,-0.002248969674859759,-0.0181481589570684,-0.01227678200304937,0.0107045459553556,0.023779866005476002,0.0124859518364029,0.0028411054044919,0.035889890696104,0.0187220971092539,0.0300208075895863,0.038825486506517404,-0.0006538846537513694,0.00209594396799374,0.0240293766364412,-0.006747963798283234,0.006564542
2017-01-25,0.0040653087500391,0.0129981562796888,0.0028139772195277003,0.0624821354005394,-0.00896496811659062,-0.00344534075596356,-0.01603769787364626,0.0051795961636958,-0.00270689974316382,0.0166272204670963,-0.0028515038710179305,-0.0025037107687535306,0.011820187822347599,-0.00440389566832209,-0.008026069,-0.00176368930154467,0.0031180028173981005,0.0037736688110886,-0.0017010760191919806,0.0058191940490065,0.002494339861339099,-0.0019129104610624299,0.0242519993636665,0.0042071324143467,0.0008290475536045991,0.0081126932356415,0.0006265510175285302,0.0038581574637351,0.0009256359491405502,-0.004950750356176731,-0.0019531841088178204,-0.0008161374997439404,-0.00463083313555443,0.0009819818962273595,-0.0196408647742214,0.0055180006030855,-0.0033641354810538303,-0.0242300964590254,-0.0266399029340687,-0.009521861879723011,0.0738177541945038,-0.0027525080066266106,0.0043278746608553,-0.01749789618664408,-0.01377112648227239,-0.006052155250320081,0.00022010321951485,0.0083933547440825,-0.0028581414070072203,0.0204273965511379,-0.0200206702273431,0.027268035367494597,-0.016438486024374012,-0.0024234996806922005,-0.0176139082457962,0.003033266432946699,-0.00692512639109963,0.008026069
2017-01-26,-0.0136452612131537,0.0139348817393481,0.0101187437177002,-0.034035643249720395,-0.0688136309981049,-0.009085835576027679,0.0029379272237717597,-0.0010568208889738199,-0.057465774625509995,-0.0037760205231309398,-0.019856698498100102,0.0048543036319613,-0.00873999173191195,-0.0032439699060917405,0.016860276773601697,-0.0009619398405477901,-0.0218933780342043,-0.013136502042383,-0.00121528484296803,-0.0216111016124189,0.0007353037,0.001474250537373078,-0.00046732373439525,0.00286800864714379,-0.0143117044716776,0.0134965370744764,-0.0017156160100997003,-0.00206473205608134,-0.0098542484119237,0.054899813920289205,0.018843986406952097,0.0167166444808542,0.0111120029688179,-0.00270666360293333,-0.004161044176638169,-0.00371905617785459,0.00305554255473609,-0.0006147500024810899,-0.00330022411790495,-0.0007627299418375401,0.0276918619275391,-0.0127073141410649,0.0063063100315928,-0.00218204307739441,-0.0227388606071175,-0.00793291224536304,-0.015914315044850202,0.00676873217898602,-0.014221448138326499,-0.00644527018439775,-0.00485733073574309,0.0007353037,-0.00829594457891588,0.025059273779422,0.00275812399204071,-0.0107788012027443,0.020163411587506497,-0.0007353037
2017-01-27,0.0001930948119906841,0.0229265774024015,0.00617847176094708,-0.0091785927879328,-0.0122647611069197,-0.0072808768245095305,0.0008664681,-0.0198614643531555,0.0008664681,0.015972209198523102,-0.00044757228984329,0.0145400883985048,0.0190725634229666,0.00421126609494147,0.001843052951741791,-0.0050842002610379695,-0.00369204018438997,-0.00585581358696165,0.0232335171086079,0.00200927878090349,0.0162968086433893,0.00890719149087725,-0.00033769927627237987,-0.00740977373148146,0.00659531311889348,0.001061592985067344,-0.0025119289866352298,0.00593622777437029,-0.011861290747176999,0.0052290545200294,0.0127241323125845,-0.00372141968632879,0.01002029333089647,-0.00075254457711073,0.00267064400308934,-0.0036078216152900695,-0.0245965467410797,0.001407240261912173,-0.017772146465134,0.0025031668256333198,0.11602308139031,-0.00478325175295415,-0.0020355400274211398,-0.007260969804477119,-0.039814018608879495,-0.0154292331653351,-0.0040347915718967,-0.0038733062910551097,0.0137569774297362,-0.0038133323768788797,-0.0054435329156631495,-0.0218608202057594,0.0091514513251668,-0.0118689937161917,-0.0033152321929747096,0.0136794969794637,0.000506876974256536,-0.0008664681
2017-01-30,-0.002750566711316591,0.01144799914430571,-0.019089469236920398,-0.0328288446344833,-0.0400499138214092,-0.00041905512813735033,-0.0013164384454886898,0.01317619856666517,-0.0333162541665535,-0.017799974901269,-0.0124115455128651,-0.028612795767973,-0.0162149104454021,-0.00260238490779209,0.0062533885047140044,0.0048692500985760695,-0.009415952970872402,-0.0110352221109371,0.0021862410775918997,-0.0027423105366926196,-0.0077217077069383,0.00731179000098002,-0.0156902386971216,-0.0020972960792880095,-0.014243678671906498,-0.0007380484767656303,-0.0158703173675041,0.005466244981956899,-0.001901414727459431,0.00021807242404412938,0.0034053628168601996,-0.014402023998687698,-0.0006276243530612003,0.0008203014567096196,0.01173969170298171,-0.018709539917896298,-0.009429849235008201,0.0024964595049221496,-0.004725412947724301,0.0008351728155810796,0.00904672987047327,0.00968601809102786,0.00627416879973118,0.0007653496995170097,-0.0132657229133348,-0.010556123701522799,-0.006677017097960001,-0.0169275957324009,-0.00125156204927969,-0.012797932622621501,0.0406588134191532,0.006009527,-0.0246669720091324,-0.030271004436204903,0.01426321499269199,0.0014092521577675297,-0.015573152823041,-0.006009527
2017-01-31,0.00383577918993614,0.0127223318385549,0.0252801811265417,-0.00639062859689512,-0.0527580699009232,-0.00827603806381741,-0.00427609980677881,0.0121426934319206,-0.03712167423790021,0.0115608012246557,0.00491148819575391,0.01067113577748022,-0.0107847314385108,0.0007966453385197282,0.0194221174287268,0.0248626058864065,-0.0112274775338701,-0.0077801562902859705,0.0224251447188326,0.000378151697910643,0.00014752508733726103,-0.00276791742643037,0.054494416149205804,0.00209199606335095,0.00476599581899426,-0.007317006779961969,0.00876649636203728,-0.0114556515646509,-0.00531198150118508,0.01059868167514286,0.0012163778418798651,-0.0006223538249141799,-0.00601426251804152,-0.019322922645264,0.00479685076872191,-0.0037183125560514,-0.0015226008427671402,0.00346630396681211,0.0376179272251793,0.00405199247772179,0.00694601218575916,0.019538000034041,-0.00440032613103905,0.00204320710046521,0.0170063449012705,0.015680492663628698,0.0205422358530232,0.0257581992017695,0.00906932241643152,0.00481072049016438,0.0132982766198584,-0.010737878462427,-0.0019356142321012302,-0.0165388902706436,-0.00413654763823071,-0.00142085617979684,0.0065884839686223004,-0.0008899996
2017-02-01,-0.011369290371388,0.01523786263451,0.00102433764286363,0.0242707323460283,0.0099057056187096,0.020924138295501698,-0.00771674893885827,-0.0038984788870063997,0.011859591509253,0.0208176527349653,-0.0002983935,0.0056978775365653005,-0.0060479548582432294,0.0006357351495327949,0.013108390773684,-0.0122827939511833,-0.00872362366035557,0.00574663832694316,0.0036673470577600004,0.0035423828931900304,-0.0075434833587703694,-0.00152219641577429,-0.0195966563941536,-5.8337772227584986e-05,0.009354091639667989,0.00409636964932108,0.00157717596184486,-0.0028141144020108,0.014560446533412,0.0035477568572762,-0.0443440839470921,0.00559191770762229,-0.0433574184598026,-0.007951481343209511,-0.017000173759609202,-0.0026132611846176397,-0.00634434314534044,-0.0182859744699297,-0.00553193090572929,0.012994757312387499,-0.0228717714370785,0.013758497702926599,0.000100473390463978,-0.0146146505893764,-0.0196407526554165,-0.00880045777276134,0.012896557728797399,0.008436941000670429,-0.012467870098501201,0.00968205967828655,-0.010973111336082001,0.00362319026052976,0.0376727082012596,0.014033976401239899,-0.00765985630542016,-0.00724684128627157,0.0017122190157326498,0.0002983935
2017-02-02,0.00445601336907101,-0.015539852974308,-0.00585422346119332,-0.019897449833643898,0.0117754600221987,-0.0122931982179408,-0.0020650905345802302,-0.000570288,0.0054357409688408406,-0.000570288,0.006105279477941509,-0.00790636574600387,-0.014659279098105901,0.0020428597206945402,0.00935170978556824,0.009866917433845499,0.0115501824046249,-0.00593973517168808,5.346657491725709e-05,-0.0162571054672127,0.008973165343212599,0.00596461717288446,-0.0107074194376593,0.00471058620389056,0.0115393706808562,-0.006916808967781541,0.0019258690743471402,0.000217906418419152,-0.0152115757365947,0.00374006426210952,0.00523176269854856,0.00110276664856327,0.0008358844068597001,-0.00202334353451181,0.017239767986046803,-0.00173036318954575,0.007945583129930019,0.014854622001456699,0.00104852688747895,-0.00882022835065174,-0.0190460216974144,-0.007662525938195469,0.0281378961379404,0.0137869202743049,0.014419816362368599,-0.00424526359636831,0.00484385846431804,0.00539529223244143,-0.0860160720323448,0.00232986539851379,-0.001502746962779492,-0.012289082703483601,-0.0278703142677669,0.00866300791751099,-0.010894544494641301,0.0040944529908473505,0.00271319078530621,0.000570288
2017-02-03,-0.007264835,0.009435231626071898,0.0099993802756453,0.006238845005669601,0.0004956627414012,0.0010025825500869804,-0.0005282966270661396,-0.01087792793657541,0.0106455672681713,0.008983409792223,0.005997763775327201,0.008901464581527699,-0.01249036442857146,-0.0020521610825872403,-0.0065631091678133606,-0.00838155514463693,0.00014255364988089055,0.006102687507906,0.0031236957908057994,0.0021936174631500193,-0.00615273945402265,0.0010130142942452397,0.0047833573222542,0.0049127748385453,-0.01167287601526737,-0.009129401234871739,0.0191901426911735,-0.005453559857755,0.023047099649944298,-0.006787952352509871,0.0005397613309705302,0.0039261121452236,0.0032664256319785,0.0116516918093348,-0.00839898426454425,0.0089953456223392,0.0096229992956305,-0.005094808930493,0.0004119540714108902,-0.0011282341405367902,0.0060685042441273,-0.00564142112523228,-0.00623121967907906,-0.01351890450712204,0.0121677339226389,-0.00562545313402921,-0.019781217150352,0.0090909663737202,0.004046841353216201,0.0018387146443510109,0.011001868933477401,0.008545501917638799,-0.00586154468726277,0.0054881198481107,0.011836004272141501,0.0095662370473528,0.006189741022923,0.007264835
2017-02-06,0.0027973614138167204,-0.0129963116400328,-0.0096339512296405,-0.016249734317549697,-0.00448528990674877,-0.00216262076575422,0.01029389969479179,0.0017858191073022631,0.0050480346049729605,-0.0124194672011223,-0.0188269721024122,-0.0097027759679046,-0.00227991013381743,0.002763621343168229,-0.0060659417562570605,0.002953945784232378,0.00370861311383432,-0.0084121621825185,-0.0036424001358833303,-0.0113617110677447,0.0023006064526120053,0.0038056855642784205,-0.0121702620439615,0.002351371085372552,-0.019389969637283302,0.00946832041662073,0.00454118417981899,0.002744311766567439,-0.028746993621477097,0.0006855408515397301,-0.0224637569539633,-0.0005274620984133498,-0.0266016212903347,-0.00788124498505259,0.0076304223708424605,-0.00017026333663725966,-0.0085607584245887,0.0014386931521434192,0.006926920855751991,-0.0037127261661376995,-0.0025285793148365,0.014108898708931,0.00985932968031502,0.00509654067862666,-0.00741565540958309,-0.0011579032201703798,0.007421246854922531,-0.019811948170551298,-0.0006168218009557696,0.0019031015049980802,-0.008883718741723499,-0.021230901932009702,-0.0032096573762979497,0.00813789678212142,0.0011061931814614501,-0.00016765423644446963,-0.00470196908865237,-0.002115416
